valid_time,t2m,swvl1,tp,lai_hv,region_id
2023-05-31,0.50639004,-0.02980296,-0.035889294,2.03634,Kalmyk
2023-06-30,1.019793,-0.71579635,-0.1305595,1.0950792,Kalmyk
2023-07-31,1.2997689,-0.87248415,-0.50445247,0.3316434,Kalmyk
2023-08-31,1.4739679,-1.3423123,-1.4721608,-0.12911206,Kalmyk
2023-09-30,0.6646958,-0.9945444,-1.0146346,-0.3597793,Kalmyk
2023-10-31,0.023530608,-0.49498528,-0.52779144,-0.66240877,Kalmyk
2023-11-30,-0.43220693,0.862475,0.6358264,-0.65740764,Kalmyk
2023-12-31,-1.0204087,1.5231293,0.02001235,-0.6899593,Kalmyk
2024-01-31,-1.4180522,1.6784905,-0.036707096,-1.1444602,Kalmyk
2024-02-29,-1.1391841,1.7337627,-0.205351,-1.2079409,Kalmyk
2024-03-31,-0.8662383,1.136252,0.1436921,-0.12270481,Kalmyk
2024-04-30,0.3804724,-0.12933812,-0.6777801,1.434956,Kalmyk
2024-05-31,0.41100433,-1.0768268,-0.88487166,2.03634,Kalmyk
2024-06-30,1.3147558,-1.1784853,-0.4720851,1.0950792,Kalmyk
2024-07-31,1.5564733,-1.2931155,-1.0301622,0.3316434,Kalmyk
2024-08-31,1.3092738,-1.3662593,-1.3257968,-0.12911206,Kalmyk
2024-09-30,0.76649576,-1.3562063,-1.3206048,-0.3597793,Kalmyk
2024-10-31,-0.073529914,-0.4156646,0.7784521,-0.66240877,Kalmyk
2024-11-30,-0.68650556,0.851002,1.1163348,-0.65740764,Kalmyk
2024-12-31,-1.1702398,1.2346692,0.6831242,-0.6899593,Kalmyk
2025-01-31,-1.0412142,1.2214936,-0.30144596,-1.1444602,Kalmyk
2025-02-28,-1.5363239,1.0644127,-0.0031899186,-1.2170142,Kalmyk
2025-03-31,-0.58477455,0.94916075,-0.039744135,-0.12768045,Kalmyk
2025-04-30,0.00033956362,0.11230593,0.16561536,1.434956,Kalmyk
2025-05-31,0.5417076,-0.3164871,1.044424,2.03634,Kalmyk
2025-06-30,0.9996954,-0.8525786,0.3516137,1.0950792,Kalmyk
2025-07-31,1.4858412,-1.2517003,-0.8795489,0.3316434,Kalmyk
2025-08-31,1.2268491,-1.2200302,-0.7519898,-0.12911206,Kalmyk
2025-09-30,0.53790903,-0.84582055,0.18632634,-0.3597793,Kalmyk
2025-10-31,-0.05514743,0.31429076,2.0138204,-0.66240877,Kalmyk
2025-11-30,-0.3759775,0.6813909,-0.95835215,-0.65740764,Kalmyk
2018-01-31,-1.2511153,0.86934185,-0.28833154,-0.9981831,Kaluga
2018-02-28,-1.7357019,0.4876578,-0.20493616,-0.93791157,Kaluga
2018-03-31,-1.4711002,0.22023831,-0.6453166,-0.8522891,Kaluga
2018-04-30,-0.013081582,1.041108,-0.6244582,-0.44508922,Kaluga
2018-05-31,0.9059109,-0.83389354,-0.85724366,0.77417797,Kaluga
2018-06-30,1.0868165,-2.3395424,-0.11616603,1.6406605,Kaluga
2018-07-31,1.3415633,-0.3852704,1.4002049,1.6356986,Kaluga
2018-08-31,1.3274364,-2.3316545,-0.95889676,1.1155899,Kaluga
2018-09-30,0.8817927,-2.1017354,-0.53512406,0.21875343,Kaluga
2018-10-31,0.0050248858,-0.7135892,-0.4761447,-0.5389609,Kaluga
2018-11-30,-0.8822115,-0.21666948,-1.3702643,-0.7812571,Kaluga
2018-12-31,-1.3577416,-0.67915183,-0.020846615,-0.9502402,Kaluga
2019-01-31,-1.494699,-0.90869695,0.046456367,-0.9981831,Kaluga
2019-02-28,-0.99880964,-0.15993005,-0.5912555,-0.93791157,Kaluga
2019-03-31,-0.7903256,1.1315281,-0.30669248,-0.8522891,Kaluga
2019-04-30,-0.0099101905,0.69981414,-0.9560556,-0.44508922,Kaluga
2019-05-31,0.8817798,-0.032447055,1.1417729,0.77417797,Kaluga
2019-06-30,1.383473,-1.787377,-0.018578429,1.6406605,Kaluga
2019-07-31,1.0232751,-0.51889265,1.1610452,1.6356986,Kaluga
2019-08-31,0.99380094,-0.42781922,0.9509653,1.1155899,Kaluga
2019-09-30,0.56255347,-1.2101907,-0.5699303,0.21875343,Kaluga
2019-10-31,0.15730684,-0.03085483,-0.46380338,-0.5389609,Kaluga
2019-11-30,-0.52958333,0.21243194,-0.65172,-0.7812571,Kaluga
2019-12-31,-0.691149,0.70208055,-0.43472606,-0.9502402,Kaluga
2020-01-31,-0.81157744,0.76307285,-0.4741098,-0.9981831,Kaluga
2020-02-29,-0.83942854,1.1235194,-0.23793623,-0.93706363,Kaluga
2020-03-31,-0.37441564,0.85454047,-0.43519315,-0.85204685,Kaluga
2020-04-30,-0.2213579,0.14756954,-0.42083067,-0.44508922,Kaluga
2020-05-31,0.41639358,0.37851545,1.9850899,0.77417797,Kaluga
2020-06-30,1.2438409,0.37040013,1.9209994,1.6406605,Kaluga
2020-07-31,1.2141298,0.12851149,2.1682363,1.6356986,Kaluga
2020-08-31,1.0827817,-0.90689254,-0.081944354,1.1155899,Kaluga
2020-09-30,0.7815288,-0.615219,-0.28130963,0.21875343,Kaluga
2020-10-31,0.28832066,-0.36360967,-0.29711762,-0.5389609,Kaluga
2020-11-30,-0.5718696,0.55375427,0.6744147,-0.7812571,Kaluga
2020-12-31,-1.1627287,0.6810388,-0.411412,-0.9502402,Kaluga
2021-01-31,-1.4115903,0.7455507,0.27376977,-0.9981831,Kaluga
2021-02-28,-1.9541482,0.55006623,0.7115429,-0.93791157,Kaluga
2021-03-31,-1.1027286,1.1741813,-0.77343833,-0.8522891,Kaluga
2021-04-30,-0.076356836,1.2204258,0.5518927,-0.44508922,Kaluga
2021-05-31,0.5985035,0.87235135,1.832161,0.77417797,Kaluga
2021-06-30,1.2773467,-0.3563681,0.07891236,1.6406605,Kaluga
2021-07-31,1.5730748,-2.0170019,-0.32157496,1.6356986,Kaluga
2021-08-31,1.3134882,-0.669733,0.95002055,1.1155899,Kaluga
2021-09-30,0.33702764,-0.01671563,1.3398798,0.21875343,Kaluga
2021-10-31,-0.1344871,0.36131757,-0.45283967,-0.5389609,Kaluga
2021-11-30,-0.5278402,0.78372914,0.51079667,-0.7812571,Kaluga
2021-12-31,-1.3993949,0.69142544,0.13700198,-0.9502402,Kaluga
2022-01-31,-1.3847909,0.29711843,0.9405395,-0.9981831,Kaluga
2022-02-28,-1.0237068,0.5036539,-0.6026745,-0.93791157,Kaluga
2022-03-31,-1.09512,0.923419,-1.4449611,-0.8522891,Kaluga
2022-04-30,-0.22203632,1.4581759,2.712631,-0.44508922,Kaluga
2022-05-31,0.31122804,0.2580892,0.7065768,0.77417797,Kaluga
2022-06-30,1.1552205,-0.02331746,0.79356545,1.6406605,Kaluga
2022-07-31,1.2919507,-0.81813747,1.0665212,1.6356986,Kaluga
2022-08-31,1.4707886,-2.0385242,-0.94733346,1.1155899,Kaluga
2022-09-30,0.29335204,-0.59477925,-0.019439043,0.21875343,Kaluga
2022-10-31,0.0072841365,0.90477103,-0.6957123,-0.5389609,Kaluga
2022-11-30,-0.78897196,0.6912554,-0.9976738,-0.7812571,Kaluga
2022-12-31,-1.1941017,0.98440254,-0.26617202,-0.9502402,Kaluga
2023-01-31,-1.2555786,1.0791339,-1.2047794,-0.9981831,Kaluga
2023-02-28,-1.33561,0.55185694,-1.008787,-0.93791157,Kaluga
2023-03-31,-0.78076917,1.233763,-0.10941735,-0.8522891,Kaluga
2023-04-30,0.18632327,-0.18609078,-1.4638973,-0.44508922,Kaluga
2023-05-31,0.55717474,-1.5796314,-1.5851835,0.77417797,Kaluga
2023-06-30,1.055002,-2.2028852,-0.7674119,1.6406605,Kaluga
2023-07-31,1.2113285,-0.35260627,0.52047586,1.6356986,Kaluga
2023-08-31,1.3317667,-0.106137775,-0.3636809,1.1155899,Kaluga
2023-09-30,0.8256588,-1.4571496,-1.6535752,0.21875343,Kaluga
2023-10-31,-0.108788125,-0.004264342,0.00035773145,-0.5389609,Kaluga
2023-11-30,-0.675529,1.0017234,0.051835775,-0.7812571,Kaluga
2023-12-31,-1.1977211,0.76459014,-0.26617178,-0.9502402,Kaluga
2024-01-31,-1.8175673,0.65829545,-1.1205703,-0.9981831,Kaluga
2024-02-29,-1.1785661,0.40993893,-0.72388935,-0.93706363,Kaluga
2024-03-31,-0.80167377,1.1119479,-1.4221973,-0.85204685,Kaluga
2024-04-30,0.32078767,0.9322998,0.419683,-0.44508922,Kaluga
2024-05-31,0.5144113,-0.09877483,-0.34491652,0.77417797,Kaluga
2024-06-30,1.2662127,0.036786307,2.2197928,1.6406605,Kaluga
2024-07-31,1.5599381,-1.8067011,-0.05000493,1.6356986,Kaluga
2024-08-31,1.3222947,-1.58651,-0.500074,1.1155899,Kaluga
2024-09-30,1.1111716,-3.0435054,-1.2231115,0.21875343,Kaluga
2024-10-31,0.14672795,0.16566852,1.0162523,-0.5389609,Kaluga
2024-11-30,-0.66052574,0.8000932,1.3383406,-0.7812571,Kaluga
2024-12-31,-1.011203,0.39675662,-0.3395272,-0.9502402,Kaluga
2025-01-31,-0.7779224,1.2367227,-0.50335336,-0.9981831,Kaluga
2025-02-28,-1.3732415,0.67678267,-1.5168453,-0.93791157,Kaluga
2025-03-31,-0.4128911,1.0871459,-0.089107394,-0.8522891,Kaluga
2025-04-30,0.02953581,0.69225925,0.27794024,-0.44508922,Kaluga
2025-05-31,0.5848863,-0.46680632,-0.43032908,0.77417797,Kaluga
2025-06-30,0.96633613,-0.1396855,2.588367,1.6406605,Kaluga
2025-07-31,1.4488257,0.25149503,2.2018747,1.6356986,Kaluga
2025-08-31,1.006941,0.3842118,1.1717917,1.1155899,Kaluga
2025-09-30,0.6624085,-1.4395652,-1.4195851,0.21875343,Kaluga
2025-10-31,0.0069270707,0.21386668,1.0000234,-0.5389609,Kaluga
2025-11-30,-0.412138,1.0979109,0.49683926,-0.7812571,Kaluga
2018-01-31,-0.96964407,-0.47140604,1.1350214,-0.7910312,Kamchatka
2018-02-28,-0.715434,-0.6579438,0.16268024,-0.7902742,Kamchatka
2018-03-31,-0.90506387,-0.8270764,0.7560493,-0.7884909,Kamchatka
2018-04-30,-0.19521669,-0.8652471,-0.113936014,-0.7394572,Kamchatka
2018-05-31,0.30662826,1.5248976,-1.2209615,-0.372412,Kamchatka
2018-06-30,1.007164,1.3627343,0.10861402,0.7284727,Kamchatka
2018-07-31,1.4633126,-1.6861033,-0.09881573,2.1123707,Kamchatka
2018-08-31,1.1915827,-0.19707468,0.45402992,1.7368184,Kamchatka
2018-09-30,0.93673855,0.40670356,1.2836965,0.48187315,Kamchatka
2018-10-31,0.28207764,1.2223234,0.24056944,-0.32963443,Kamchatka
2018-11-30,-0.78295016,0.29089403,0.25585213,-0.59288377,Kamchatka
2018-12-31,-1.4010929,-0.1895615,0.10459095,-0.7489706,Kamchatka
2019-01-31,-1.3297336,-0.4111116,-0.15088795,-0.7910312,Kamchatka
2019-02-28,-1.3101077,-0.55462223,-0.4680993,-0.7902742,Kamchatka
2019-03-31,-0.9772717,-0.6450476,-0.7726389,-0.7884909,Kamchatka
2019-04-30,-0.08543295,-0.15796158,-0.4674838,-0.7394572,Kamchatka
2019-05-31,0.5802577,2.1220422,-0.8665274,-0.372412,Kamchatka
2019-06-30,1.0865545,0.029527275,-0.019154858,0.7284727,Kamchatka
2019-07-31,1.4232297,-1.4864848,0.26890883,2.1123707,Kamchatka
2019-08-31,1.3203516,-1.0648917,0.014531954,1.7368184,Kamchatka
2019-09-30,0.79687595,0.22275525,1.0957357,0.48187315,Kamchatka
2019-10-31,-0.06434579,0.89981425,1.0122527,-0.32963443,Kamchatka
2019-11-30,-0.4226569,0.24767472,1.8563153,-0.59288377,Kamchatka
2019-12-31,-1.2086949,-0.439703,-0.123678386,-0.7489706,Kamchatka
2020-01-31,-1.0880971,-0.735157,0.5778402,-0.7910312,Kamchatka
2020-02-29,-1.4787956,-0.9077693,-1.7156829,-0.79026186,Kamchatka
2020-03-31,-0.5321902,-0.85482955,1.5871731,-0.7884986,Kamchatka
2020-04-30,-0.40494263,-0.8403265,-1.4918269,-0.7394572,Kamchatka
2020-05-31,0.36128703,1.7086993,0.044845294,-0.372412,Kamchatka
2020-06-30,1.2987822,0.19363838,-1.111425,0.7284727,Kamchatka
2020-07-31,1.4211249,-1.2664396,0.76985776,2.1123707,Kamchatka
2020-08-31,1.203806,-1.2809806,0.46251804,1.7368184,Kamchatka
2020-09-30,0.77837044,0.54918927,0.49838132,0.48187315,Kamchatka
2020-10-31,0.29404524,0.78248036,0.47807094,-0.32963443,Kamchatka
2020-11-30,-0.58788,0.6211758,1.0387853,-0.59288377,Kamchatka
2020-12-31,-1.2362547,-0.13131799,-0.76616234,-0.7489706,Kamchatka
2021-01-31,-1.5385257,-0.5015782,-0.55998963,-0.7910312,Kamchatka
2021-02-28,-1.1430516,-0.7076014,0.39277878,-0.7902742,Kamchatka
2021-03-31,-1.0348824,-0.793634,0.74868375,-0.7884909,Kamchatka
2021-04-30,-0.23414335,-0.20420462,0.65348387,-0.7394572,Kamchatka
2021-05-31,0.32341275,2.0477746,-0.5884677,-0.372412,Kamchatka
2021-06-30,1.1202221,1.1206586,-0.15777373,0.7284727,Kamchatka
2021-07-31,1.4845543,-2.0161486,0.27309135,2.1123707,Kamchatka
2021-08-31,1.313811,-1.3912779,-0.29444677,1.7368184,Kamchatka
2021-09-30,0.7582743,-0.7351755,-0.2758187,0.48187315,Kamchatka
2021-10-31,-0.139772,0.64112926,1.5020044,-0.32963443,Kamchatka
2021-11-30,-0.5553954,-0.05848563,0.8191641,-0.59288377,Kamchatka
2021-12-31,-1.1631397,-0.31689706,1.6160536,-0.7489706,Kamchatka
2022-01-31,-1.0356816,-0.70866543,0.4156699,-0.7910312,Kamchatka
2022-02-28,-1.1364444,-0.8700655,-0.9455186,-0.7902742,Kamchatka
2022-03-31,-0.5476,-0.9443603,0.42715213,-0.7884909,Kamchatka
2022-04-30,-0.20391531,-0.84880924,-0.19820161,-0.7394572,Kamchatka
2022-05-31,0.50369656,2.3115015,-1.410694,-0.372412,Kamchatka
2022-06-30,1.1606327,0.5496703,-0.6117443,0.7284727,Kamchatka
2022-07-31,1.5504559,-2.6130726,0.097402565,2.1123707,Kamchatka
2022-08-31,1.3797872,-0.08344745,3.2013052,1.7368184,Kamchatka
2022-09-30,0.83775544,1.2283231,-0.14153646,0.48187315,Kamchatka
2022-10-31,-0.091765754,1.2803563,-0.16909301,-0.32963443,Kamchatka
2022-11-30,-0.6663301,0.37948346,-0.2305258,-0.59288377,Kamchatka
2022-12-31,-0.87131643,-0.26254368,-0.25928286,-0.7489706,Kamchatka
2023-01-31,-1.4353305,-0.64136916,-1.2020432,-0.7910312,Kamchatka
2023-02-28,-1.5249982,-0.8159108,-1.9961354,-0.7902742,Kamchatka
2023-03-31,-0.88077164,-0.8966244,-1.553521,-0.7884909,Kamchatka
2023-04-30,-0.23475078,-0.66368073,-0.3974742,-0.7394572,Kamchatka
2023-05-31,0.36318925,1.6294883,-1.7827961,-0.372412,Kamchatka
2023-06-30,1.1846185,0.29205576,-1.6068645,0.7284727,Kamchatka
2023-07-31,1.456407,-1.0601796,-0.9658947,2.1123707,Kamchatka
2023-08-31,1.3147674,-0.17017378,-0.7723209,1.7368184,Kamchatka
2023-09-30,0.8597431,1.5828176,0.18659258,0.48187315,Kamchatka
2023-10-31,0.27917367,1.4055693,-0.68361515,-0.32963443,Kamchatka
2023-11-30,-0.5358535,0.6338506,0.16510205,-0.59288377,Kamchatka
2023-12-31,-1.4007238,-0.13865745,-1.4775819,-0.7489706,Kamchatka
2024-01-31,-1.5263876,-0.49557745,-2.0449505,-0.7910312,Kamchatka
2024-02-29,-1.5611382,-0.68456894,-1.8789637,-0.79026186,Kamchatka
2024-03-31,-0.72249943,-0.80397004,-0.3646256,-0.7884986,Kamchatka
2024-04-30,-0.19025329,-0.18339786,0.079393335,-0.7394572,Kamchatka
2024-05-31,0.3515254,1.9461662,-0.18176581,-0.372412,Kamchatka
2024-06-30,1.0895917,0.71231127,-0.15792677,0.7284727,Kamchatka
2024-07-31,1.415698,-0.6259867,-0.0017657945,2.1123707,Kamchatka
2024-08-31,1.2185338,-0.77940995,0.8484134,1.7368184,Kamchatka
2024-09-30,0.8949372,1.5473862,2.056685,0.48187315,Kamchatka
2024-10-31,0.1907435,1.460953,2.8593404,-0.32963443,Kamchatka
2024-11-30,-0.6917812,0.41844022,0.5241159,-0.59288377,Kamchatka
2024-12-31,-0.880007,-0.122207694,-0.09777204,-0.7489706,Kamchatka
2025-01-31,-1.5320064,-0.4999301,-1.4138476,-0.7910312,Kamchatka
2025-02-28,-1.1510123,-0.66728103,0.031907104,-0.7902742,Kamchatka
2025-03-31,-0.8687721,-0.68830925,0.52194905,-0.7884909,Kamchatka
2025-04-30,-0.039603353,0.23754711,-0.99721867,-0.7394572,Kamchatka
2025-05-31,0.41940126,2.1050127,-0.61147845,-0.372412,Kamchatka
2025-06-30,1.1660943,0.67773974,-0.031738285,0.7284727,Kamchatka
2025-07-31,1.382955,0.2413352,1.1372701,2.1123707,Kamchatka
2025-08-31,1.3479661,0.9317812,1.4337978,1.7368184,Kamchatka
2025-09-30,0.94866616,0.4396346,0.40171826,0.48187315,Kamchatka
2025-10-31,-0.18491423,0.6828785,0.037365817,-0.32963443,Kamchatka
2025-11-30,-0.6501211,-0.024092155,0.8139194,-0.59288377,Kamchatka
2018-01-31,-1.3032582,-0.19133426,-0.8320041,-1.0042253,Karachay-Cherkess
2018-02-28,-0.9589167,-0.09552531,-0.81781936,-0.98908234,Karachay-Cherkess
2018-03-31,-0.6272358,0.726023,1.8148144,-0.8934386,Karachay-Cherkess
2018-04-30,-0.07149478,0.3641194,-1.3287814,-0.56623906,Karachay-Cherkess
2018-05-31,0.6492302,1.0194188,2.113389,0.37352023,Karachay-Cherkess
2018-06-30,1.1103836,0.1263766,0.4553157,1.4071118,Karachay-Cherkess
2018-07-31,1.5033135,-0.40292406,0.94141394,1.6630964,Karachay-Cherkess
2018-08-31,1.2655104,-0.9483039,0.47187775,1.3620874,Karachay-Cherkess
2018-09-30,0.83835375,-0.1811458,0.47095215,0.6167145,Karachay-Cherkess
2018-10-31,0.23496412,-0.5872523,-0.064752035,-0.35839334,Karachay-Cherkess
2018-11-30,-0.6812167,-0.017673232,-0.7638356,-0.7891929,Karachay-Cherkess
2018-12-31,-1.1532068,0.42881045,-0.16832875,-0.93969744,Karachay-Cherkess
2019-01-31,-1.3085635,-0.3582741,-0.3427504,-1.0042253,Karachay-Cherkess
2019-02-28,-1.0645669,-0.35798025,-0.80090594,-0.98908234,Karachay-Cherkess
2019-03-31,-0.9937898,0.007375854,0.29479456,-0.8934386,Karachay-Cherkess
2019-04-30,-0.3381044,0.89337015,0.04080478,-0.56623906,Karachay-Cherkess
2019-05-31,0.58333015,1.3359917,0.77808744,0.37352023,Karachay-Cherkess
2019-06-30,1.2794001,0.05133372,1.7050987,1.4071118,Karachay-Cherkess
2019-07-31,1.175451,0.5977789,1.9942247,1.6630964,Karachay-Cherkess
2019-08-31,1.3478894,-1.2310177,-0.3455796,1.3620874,Karachay-Cherkess
2019-09-30,0.60508275,-0.8442704,0.19981925,0.6167145,Karachay-Cherkess
2019-10-31,0.32574517,-0.27273187,-0.7929889,-0.35839334,Karachay-Cherkess
2019-11-30,-0.5331875,-0.17602889,-1.1992763,-0.7891929,Karachay-Cherkess
2019-12-31,-1.1453043,-0.027177544,-1.1998636,-0.93969744,Karachay-Cherkess
2020-01-31,-1.4212874,-0.34764883,-0.5940956,-1.0042253,Karachay-Cherkess
2020-02-29,-1.3381908,-0.108866744,0.35509792,-0.9883137,Karachay-Cherkess
2020-03-31,-0.51120096,0.66397554,-0.4771988,-0.8931145,Karachay-Cherkess
2020-04-30,-0.42077678,0.3223626,-0.63878995,-0.56623906,Karachay-Cherkess
2020-05-31,0.37335417,1.1916492,1.5917194,0.37352023,Karachay-Cherkess
2020-06-30,1.050241,0.8644885,1.3605311,1.4071118,Karachay-Cherkess
2020-07-31,1.434277,-0.45041156,1.0366439,1.6630964,Karachay-Cherkess
2020-08-31,1.0980204,-1.3959584,-0.25544795,1.3620874,Karachay-Cherkess
2020-09-30,1.074658,-3.0454845,-1.0972136,0.6167145,Karachay-Cherkess
2020-10-31,0.5192105,-2.4497468,-1.128193,-0.35839334,Karachay-Cherkess
2020-11-30,-0.8179216,-0.893116,-0.34604728,-0.7891929,Karachay-Cherkess
2020-12-31,-1.1992377,-0.49648654,-1.2721341,-0.93969744,Karachay-Cherkess
2021-01-31,-1.2637737,-0.2619489,0.53217393,-1.0042253,Karachay-Cherkess
2021-02-28,-1.2557007,-0.21296829,0.38008818,-0.98908234,Karachay-Cherkess
2021-03-31,-1.2345628,-0.3545992,0.20808908,-0.8934386,Karachay-Cherkess
2021-04-30,-0.14328694,1.4926897,1.6501268,-0.56623906,Karachay-Cherkess
2021-05-31,0.534833,1.5457832,1.9003745,0.37352023,Karachay-Cherkess
2021-06-30,1.012287,1.2843596,2.4507198,1.4071118,Karachay-Cherkess
2021-07-31,1.3542454,-0.19055595,0.972455,1.6630964,Karachay-Cherkess
2021-08-31,1.4017673,0.3007286,0.8949652,1.3620874,Karachay-Cherkess
2021-09-30,0.46268,0.82534796,1.0144334,0.6167145,Karachay-Cherkess
2021-10-31,-0.16586821,0.7315858,-0.7402674,-0.35839334,Karachay-Cherkess
2021-11-30,-0.56584805,0.7237686,-0.1554099,-0.7891929,Karachay-Cherkess
2021-12-31,-1.1508515,0.61893755,-0.45947304,-0.93969744,Karachay-Cherkess
2022-01-31,-1.5494078,-0.121254005,0.410081,-1.0042253,Karachay-Cherkess
2022-02-28,-1.1631196,-0.36650315,-0.6267429,-0.98908234,Karachay-Cherkess
2022-03-31,-1.4095745,-0.3049787,-0.30735424,-0.8934386,Karachay-Cherkess
2022-04-30,-0.032866742,1.1159459,0.01647168,-0.56623906,Karachay-Cherkess
2022-05-31,0.124115676,1.1700912,0.37634662,0.37352023,Karachay-Cherkess
2022-06-30,1.0386152,0.42348817,1.5599128,1.4071118,Karachay-Cherkess
2022-07-31,1.1790988,0.4536712,1.3072604,1.6630964,Karachay-Cherkess
2022-08-31,1.5443405,-1.0206736,-0.24605301,1.3620874,Karachay-Cherkess
2022-09-30,0.7965576,-0.5957049,-0.04712989,0.6167145,Karachay-Cherkess
2022-10-31,0.101133935,0.9240649,-0.7152327,-0.35839334,Karachay-Cherkess
2022-11-30,-0.5107886,0.45156544,-1.6040498,-0.7891929,Karachay-Cherkess
2022-12-31,-1.1399395,0.24649036,-1.5687672,-0.93969744,Karachay-Cherkess
2023-01-31,-1.3111091,0.1409275,-1.8343816,-1.0042253,Karachay-Cherkess
2023-02-28,-1.5839518,-0.27317095,-0.8989725,-0.98908234,Karachay-Cherkess
2023-03-31,-0.51715654,1.1739771,-0.2728967,-0.8934386,Karachay-Cherkess
2023-04-30,-0.1445875,1.4873788,-0.18977398,-0.56623906,Karachay-Cherkess
2023-05-31,0.31052312,1.5668466,0.013205918,0.37352023,Karachay-Cherkess
2023-06-30,0.95829815,1.2199556,0.2484977,1.4071118,Karachay-Cherkess
2023-07-31,1.2419457,-0.0044600037,-0.60160494,1.6630964,Karachay-Cherkess
2023-08-31,1.5920882,-3.049206,-1.6237885,1.3620874,Karachay-Cherkess
2023-09-30,0.7931952,-2.2320974,-1.1231968,0.6167145,Karachay-Cherkess
2023-10-31,0.15396497,-0.6103919,-1.1890011,-0.35839334,Karachay-Cherkess
2023-11-30,-0.36322728,0.90360284,0.15722722,-0.7891929,Karachay-Cherkess
2023-12-31,-0.8736868,0.73532987,-0.817487,-0.93969744,Karachay-Cherkess
2024-01-31,-1.4746617,0.027170736,-1.0242664,-1.0042253,Karachay-Cherkess
2024-02-29,-0.95704514,0.039736126,-1.3474679,-0.9883137,Karachay-Cherkess
2024-03-31,-0.7734054,-0.10001141,-0.47859034,-0.8931145,Karachay-Cherkess
2024-04-30,0.4119822,0.33943337,-0.91373205,-0.56623906,Karachay-Cherkess
2024-05-31,0.2087072,1.0849744,1.9478586,0.37352023,Karachay-Cherkess
2024-06-30,1.1797968,-0.15653694,0.4099489,1.4071118,Karachay-Cherkess
2024-07-31,1.485197,-2.1206608,-0.03975723,1.6630964,Karachay-Cherkess
2024-08-31,1.3984246,-2.3933053,-0.2974716,1.3620874,Karachay-Cherkess
2024-09-30,0.9646542,-1.0372599,-0.08388749,0.6167145,Karachay-Cherkess
2024-10-31,-0.04467482,0.2544199,0.43662345,-0.35839334,Karachay-Cherkess
2024-11-30,-0.86379784,0.48070124,-0.10056941,-0.7891929,Karachay-Cherkess
2024-12-31,-1.2979965,0.032514572,-0.74783957,-0.93969744,Karachay-Cherkess
2025-01-31,-1.1302171,-0.37947017,-1.3225722,-1.0042253,Karachay-Cherkess
2025-02-28,-1.8502007,-0.8045422,-0.41526994,-0.98908234,Karachay-Cherkess
2025-03-31,-0.57285833,0.50585246,-0.47981393,-0.8934386,Karachay-Cherkess
2025-04-30,-0.28539628,1.5533576,1.4695657,-0.56623906,Karachay-Cherkess
2025-05-31,0.45310032,1.3739398,1.7857269,0.37352023,Karachay-Cherkess
2025-06-30,0.84894854,0.09950766,0.43978927,1.4071118,Karachay-Cherkess
2025-07-31,1.4921398,-1.2452033,0.03294174,1.6630964,Karachay-Cherkess
2025-08-31,1.473262,-2.0374115,-0.0131552,1.3620874,Karachay-Cherkess
2025-09-30,0.682319,-0.5890268,0.8905562,0.6167145,Karachay-Cherkess
2025-10-31,0.030995214,1.0786424,1.068439,-0.35839334,Karachay-Cherkess
2025-11-30,-0.18074133,0.3413928,-1.4464735,-0.7891929,Karachay-Cherkess
2018-01-31,-1.0745845,-0.52789015,-0.13150728,-1.0438461,Karelia
2018-02-28,-1.5741814,-1.0313517,-1.4126108,-1.0469146,Karelia
2018-03-31,-1.3840029,-1.3361859,-0.5650856,-0.95909196,Karelia
2018-04-30,-0.32401058,1.0132163,-0.33125347,-0.6452996,Karelia
2018-05-31,0.7241476,0.5593231,-1.2939591,0.24659078,Karelia
2018-06-30,0.95571256,-0.73574835,1.1566702,1.2815219,Karelia
2018-07-31,1.6477289,-1.9575988,-0.4510348,1.8487082,Karelia
2018-08-31,1.3720196,-0.5960107,2.0070393,1.3397117,Karelia
2018-09-30,0.79287523,0.8012698,1.6906581,0.43473557,Karelia
2018-10-31,0.021052865,1.0931029,0.24947372,-0.025039991,Karelia
2018-11-30,-0.3616379,0.45785022,-1.112839,-0.6437193,Karelia
2018-12-31,-1.0728508,-0.43449995,-0.84491307,-0.90010226,Karelia
2019-01-31,-1.4403925,-0.87436306,-0.081569366,-1.0438461,Karelia
2019-02-28,-1.0206512,-1.0503653,0.6606199,-1.0469146,Karelia
2019-03-31,-0.7948708,-0.90936375,-0.011930538,-0.95909196,Karelia
2019-04-30,-0.23007987,1.2970523,-1.5343533,-0.6452996,Karelia
2019-05-31,0.3881968,1.1896524,0.94617116,0.24659078,Karelia
2019-06-30,1.1910465,-0.73190343,0.12985943,1.2815219,Karelia
2019-07-31,1.0611161,-0.24617603,1.1558378,1.8487082,Karelia
2019-08-31,1.0458478,-0.22238839,0.303887,1.3397117,Karelia
2019-09-30,0.62132305,-0.116441645,-0.15905818,0.43473557,Karelia
2019-10-31,-0.19977514,1.4111588,2.512439,-0.025039991,Karelia
2019-11-30,-0.6262457,0.8571362,0.6114144,-0.6437193,Karelia
2019-12-31,-0.6531228,0.3977232,1.1994313,-0.90010226,Karelia
2020-01-31,-0.8175911,0.4849984,0.1532584,-1.0438461,Karelia
2020-02-29,-0.8571211,0.13825563,0.81499404,-1.0462683,Karelia
2020-03-31,-0.6811933,0.15683438,-0.28386348,-0.9588043,Karelia
